feature,importance_mean,importance_std
vehicle_age,4656.753410266637,144.68380642112777
mileage_num,4003.6165127669315,255.68079887126527
model,959.6629333806061,167.05043589866315
body_type,913.739219557363,82.74981517898435
make,732.2196379291966,29.08584759524
condition,716.7799546518015,62.377737233914864
color,318.5540517769388,42.7739948296591
drive_type,272.9874101075845,36.72375187083672
fuel_type,156.11906274563017,27.696448409834755
transmission,57.210822673661276,13.363560861357463
title_status,3.1268309299774955,0.35406547199005356
