feature,importance_mean,importance_std
mileage_num,3192.2345930609595,149.99996038726766
vehicle_age,2071.094254400593,112.06923766179784
condition,706.6402508801187,112.1425315193822
body_type,611.0911550398368,75.01743392581271
model,410.56481072818207,15.78118369837906
make,307.3084414026309,19.23325370572462
drive_type,156.96756878821506,13.994767619924453
color,116.69655998702983,20.68460804128088
fuel_type,69.13299444135573,8.820860169126654
title_status,0.2622568093383961,0.5765076228710533
transmission,-9.259365110246653,14.90829715429688
