feature,importance_mean,importance_std
mileage_num,2813.4643025525534,277.11464664716635
vehicle_age,2038.4776285928783,165.68485446113195
condition,606.4316085371083,68.57329792586457
body_type,431.02244616044646,67.7108263080028
make,410.11861947661964,22.21214975939972
model,310.3832636207635,81.53634030645851
fuel_type,85.49225782925714,13.529106074515965
color,68.25970688545712,29.801519461729942
drive_type,17.581832332332304,36.41185374667276
transmission,6.41885735735741,4.710249615979198
title_status,-0.40386486486513606,0.0684296559030371
