feature,importance_mean,importance_std
mileage_num,3050.4080407945303,164.91120287616013
vehicle_age,2856.6511952630703,255.94964653590858
model,838.8718472290357,67.46540498495278
condition,707.4762149358509,44.271723226255
body_type,572.4840859063776,83.6599481231302
make,538.65586568161,49.15529692238037
drive_type,232.0345503502869,35.88982132034394
fuel_type,150.48338445127175,15.904099907529183
color,94.37939498772866,32.55778519244842
transmission,14.52222341696579,12.416430618906789
title_status,0.383759856630968,0.20638506755579938
