feature,importance_mean,importance_std
vehicle_age,3710.514161845616,363.7811435913438
mileage_num,3403.4823082671587,412.85903771723684
model,874.4823767931299,86.89148291346982
body_type,666.7242323197011,189.4730222603203
make,598.6714116969154,66.88228287504381
condition,510.2241239494874,103.94602584599382
drive_type,314.27588236082727,47.61431569095839
color,236.95368848684546,42.01062794060794
fuel_type,115.55973039808941,15.530633934850535
transmission,10.886049048064706,12.288170000468027
title_status,-0.4065798079516753,0.4719993163808986
