feature,importance_mean,importance_std
vehicle_age,2005.4871140195487,111.91151206285974
mileage_num,1887.7569103988594,175.7982667413162
condition,605.3401187455984,69.48993683205974
make,435.19063575971506,46.94342504863847
model,343.5065941003324,22.45143108682445
body_type,313.9687034820907,28.98008472479423
drive_type,92.9876971463902,22.369454903807327
color,70.70864951393415,12.793324776521379
fuel_type,49.8394486494999,25.10482091558997
transmission,3.011553912903582,6.837057620229534
title_status,-0.08309417040363769,0.0894381415388968
