feature,importance_mean,importance_std
vehicle_age,4363.083782735931,508.43977060261653
mileage_num,3986.9910358874463,271.08965638675085
body_type,1450.1337184920635,316.1891705222513
condition,534.5997024632034,151.42975515539047
model,494.7865576190476,89.765060320675
make,427.94863015873017,125.42449720262253
drive_type,248.93217936507943,62.87797711697225
fuel_type,141.6650599999999,59.66954844319147
color,136.12356999999975,57.61019797684194
title_status,-0.1600000000000364,0.3200000000000728
transmission,-6.08159999999998,17.624283955093915
