feature,importance_mean,importance_std
mileage_num,3353.898456039055,136.0507114758856
vehicle_age,3250.0266176054224,66.45412628725742
model,908.1705653931938,41.37507013488158
body_type,660.8503531549402,58.0293100935648
condition,645.8407508468247,55.56140738054896
make,393.8142194032242,40.433607080815015
color,172.95678325399476,23.470263212440106
drive_type,99.06223394444532,57.51534773027294
fuel_type,91.09378420978774,13.905904817531235
transmission,8.613264911226725,3.8562567495773044
title_status,4.471783698989384,0.14128542152198947
