feature,importance_mean,importance_std
vehicle_age,3052.4585622660998,311.3891466716421
mileage_num,2789.321299974191,110.69639573708488
condition,783.8657173183644,61.15610485843778
make,666.4289522519036,70.78865394573229
body_type,574.2108123628859,57.52321528404042
model,489.45771718931536,67.10615208913039
drive_type,167.11879268292742,50.45042735400484
fuel_type,113.09477029294139,7.894650438879079
color,89.34783978577961,30.31288242457246
title_status,-0.9443433991475103,0.2648738145446353
transmission,-38.160398373983845,8.870970804639395
