feature,importance_mean,importance_std
mileage_num,3467.0550511243664,230.43094889324902
vehicle_age,3465.582633192028,81.85769532728457
body_type,841.7718182491684,185.28336946540693
model,740.1657051673063,72.11789576382928
drive_type,425.79724070996025,62.59746794110802
make,406.3532503691725,38.62675766824944
condition,314.9880707992849,79.22562691632429
color,230.22851862007164,56.023956239397116
fuel_type,68.41470439319119,23.914362635839446
transmission,13.842001560357222,14.729946224834176
title_status,0.0,0.0
