feature,importance_mean,importance_std
vehicle_age,2749.5976142291365,317.51081386661133
mileage_num,2630.2197633883675,303.91935362202867
model,877.5054610903313,29.692440687056706
body_type,742.3444654422867,106.53027200939134
condition,681.878054187466,68.15492176265488
make,396.5330929527228,28.474897821210615
color,177.90207906594168,20.169607400660592
fuel_type,75.79720723458085,16.386905921013103
transmission,5.071768025553865,8.34166272821838
title_status,2.498455262639072,0.22375426993301858
drive_type,-218.10233263304417,155.8486863997632
