feature,importance_mean,importance_std
mileage_num,3205.2745421442987,342.9106606940834
vehicle_age,2636.4595408964024,209.85129734362314
condition,882.4052337646888,103.48229273117627
body_type,505.29635813002153,109.99396139744053
make,431.26441149257664,58.49224761590516
model,350.9552515714984,68.51265594706337
fuel_type,172.59778763292815,14.641804714341264
drive_type,140.56351474790608,28.08415216403647
color,135.10416131711116,100.80869800125551
transmission,1.295990025926767,7.338427928389064
title_status,-0.1625693067206157,0.16158772764212517
