feature,importance_mean,importance_std
vehicle_age,2032.7191452177885,247.6011985324576
mileage_num,653.3249176489456,83.08995240573843
condition,507.17537739414877,23.06755308673442
body_type,432.84549470792865,59.004775781693
make,308.4729487131017,15.60637103347334
model,179.1939146052655,69.39888534146888
drive_type,126.65018081498802,71.05017955546876
color,90.83086102552697,41.482824334729045
fuel_type,45.172952030859236,36.96246281729348
title_status,0.3948628472218843,0.38166529668086274
transmission,-17.096792965620626,16.11691110844096
