feature,importance_mean,importance_std
vehicle_age,2115.0153053889494,123.63802730921385
mileage_num,1665.942000408942,102.36537897318183
condition,715.8689858233369,68.15245870509061
make,276.05164231188684,27.74792064406619
body_type,275.5209764631043,47.049756808866384
drive_type,155.3282364140312,39.68265417345585
model,109.85332915303498,20.31907351257479
fuel_type,82.82636732097399,22.050863764549742
color,75.39689853689542,21.04582452120725
transmission,1.5534885496179414,3.1204388200855497
title_status,-0.4650114503814621,0.07139430418276088
