feature,importance_mean,importance_std
mileage_num,4419.876540460335,552.4780471573123
vehicle_age,2899.8122051116575,446.38455569919404
model,869.3764084587323,29.689026500711837
make,742.9075319123497,85.03146199390322
body_type,463.37505519759253,35.65670622507975
condition,437.4288983830655,84.7645019953461
color,269.2095113102487,175.47263430140998
drive_type,47.293873469318896,51.41743833329704
fuel_type,36.54748651205373,40.30597964048568
transmission,20.908698420269502,5.54804424216385
title_status,4.919838901459298,0.7006946037499394
