feature,importance_mean,importance_std
vehicle_age,3178.383537829087,548.7040044372729
mileage_num,2919.5920244350928,345.6747497681045
condition,801.7004303667248,119.0174245927782
body_type,625.2122033837362,108.47505984807256
make,428.0178830492363,73.14313487487894
model,257.1288040405501,29.33028334069865
drive_type,202.56439693363154,51.18125862105962
color,158.03483135383186,35.31785397487995
fuel_type,75.3442501801961,22.252643929337285
title_status,0.0,0.0
transmission,-1.9335047306250999,4.272473910432574
