feature,importance_mean,importance_std
vehicle_age,2455.74350460184,248.26342698913342
mileage_num,1520.230009403761,135.18996435269167
condition,581.0286997298906,36.869624042055705
body_type,283.580740996398,84.43583487351026
make,279.67715336134387,13.938378423751532
model,248.2907678571426,25.587875926598997
color,107.61164130652159,19.048625813874587
drive_type,96.73712885154,16.97326369522401
fuel_type,65.19276330532156,16.311508668721775
title_status,0.1190294117643134,0.1073311250835189
transmission,-14.51189915966479,3.076902595452172
