feature,importance_mean,importance_std
mileage_num,3374.5346894841277,169.3088579670893
vehicle_age,2957.425817836099,180.4036327353197
condition,770.2659318933383,87.38910372463124
model,659.1775563822757,73.34394279058266
make,607.3097429503366,15.78080467687732
body_type,604.9187919071676,54.05231072715133
drive_type,177.25678484247274,46.576714090948464
color,104.2836244438433,29.97720661617487
fuel_type,95.01398566017323,21.729473982044997
title_status,0.3582853535357572,0.4601638626038943
transmission,-15.780473484848153,12.11484335830546
