feature,importance_mean,importance_std
vehicle_age,4500.278438660569,259.65613939173306
mileage_num,3835.5768157933317,223.64410147008596
model,1108.560422205402,47.30740980610173
body_type,1060.1022396964013,123.93346968856244
make,584.7670519203541,60.42155375285269
condition,477.1372896479147,80.34688859080856
drive_type,385.50853406799723,45.17698437894816
color,262.52205642799044,64.51662104016368
fuel_type,212.77876027162293,51.066807951429666
transmission,67.33272561996583,18.256581184099627
title_status,2.3943652968038807,0.45554172138181437
