feature,importance_mean,importance_std
vehicle_age,1779.3954986623862,461.02294428616636
make,545.5930973782772,75.59439588357624
mileage_num,536.1354344569289,74.05217525308309
model,283.48448689138604,51.42806735975258
condition,276.72789513108637,84.43000864370137
color,140.55439700374563,38.61719830273226
drive_type,81.50378277153577,41.14575564803658
body_type,70.57034724451606,51.091057289274396
fuel_type,8.614014981273431,31.115723298638414
title_status,-2.9141797752808998,1.1247709096935246
transmission,-19.980966292135054,4.529999976088207
