feature,importance_mean,importance_std
vehicle_age,3654.93434676215,258.6749039929823
mileage_num,3251.0458965095204,328.98557918464115
model,1177.0310751619238,91.74417265139314
body_type,668.5090181470653,96.00299307388198
make,513.6862527242153,27.62311503794087
condition,452.14994625043545,97.41751574658983
drive_type,305.4410340621074,25.577396035647716
fuel_type,167.18283477676832,12.788957577942679
color,111.72926235719169,13.434473614784629
transmission,15.323685722906339,11.554940169683494
title_status,2.153404893170227,0.2053631139862618
