feature,importance_mean,importance_std
vehicle_age,5454.634963176215,123.78889475023138
mileage_num,4864.946721611388,258.59473870660753
model,1441.5783665637496,155.65430954132785
condition,1222.6475799236484,155.49085769605918
make,950.4099650511705,99.98738590114951
body_type,514.4767539577194,141.12846351860904
color,416.85688856593623,124.29538727364256
drive_type,185.891906159058,86.14820186312852
fuel_type,162.8239679954666,27.536938337047363
transmission,46.14089363631793,46.31472141362154
title_status,0.13756666666631645,0.43718504910450495
