feature,importance_mean,importance_std
mileage_num,2882.620477308294,304.36639752596994
vehicle_age,2087.913579812207,332.34681591559007
condition,639.8086463223793,79.6161533504652
body_type,441.3247480438191,119.13635305000676
make,385.7355375586858,46.29219205417946
model,298.3306596244138,42.154616109738335
drive_type,92.10915962441376,39.95477308745858
fuel_type,86.91010172143979,25.015299494513968
color,71.96427464788795,37.17818840292634
transmission,10.040735524257617,7.87876303195015
title_status,0.4104037558687196,0.20635468556416015
