feature,importance_mean,importance_std
vehicle_age,3150.381104182515,228.76734803289057
mileage_num,2792.2919155797076,87.98173498926808
body_type,645.9947139571166,61.491454639203106
condition,571.2063709227898,150.17299852174224
make,400.5743070824945,50.438870100553316
model,304.05837528998234,29.344650373380013
drive_type,149.17756433912217,52.087636628262565
color,117.79080547657813,26.770054932385957
fuel_type,100.2486994091314,21.2820768395395
transmission,22.41361642312695,4.6770209024200255
title_status,1.310770372243678,0.21142956181938077
