feature,importance_mean,importance_std
vehicle_age,4396.757390236787,318.51853916757966
mileage_num,4077.033195183275,253.65571143098464
model,1092.7190005784823,129.31530085005807
body_type,705.3681891460428,104.27533773083859
make,561.5570588670298,58.86491933623171
condition,382.3631825734816,113.25876661677823
color,304.01060988268694,46.740056463530465
drive_type,265.3764326034492,48.0789651247423
fuel_type,203.1303895260753,27.060884396312275
transmission,24.871088776573195,18.777988534208838
title_status,-0.7243378096853121,0.24737008252730572
