feature,importance_mean,importance_std
vehicle_age,5586.432927234195,389.6905349579355
mileage_num,4565.522626927495,405.8434460875854
make,922.8712137177379,134.62270797903065
body_type,730.0875494214956,116.97686528714927
condition,649.9004437567307,139.40617653854122
model,629.1703430642382,93.8373992289136
color,433.8185968325223,85.73331566339432
drive_type,325.04035030375917,15.273448459399004
fuel_type,203.64783402738712,25.9212317503383
transmission,62.452766218921624,30.476482933699263
title_status,6.207742554364813,0.9958366329547542
