feature,importance_mean,importance_std
vehicle_age,1602.6095527916693,103.60309081829014
mileage_num,753.4345382139458,41.551029757624676
body_type,592.7463487300441,60.882076550135146
condition,384.33603834116184,79.38934647632044
make,214.92934849379745,37.46676956262062
model,174.6637409952482,13.010667243564837
color,144.7915143658278,15.243476452690246
drive_type,130.23287056086028,16.644919850753066
fuel_type,34.793810716603005,7.795670458870821
transmission,7.653617960986594,2.9215729953137215
title_status,0.0,0.0
