feature,importance_mean,importance_std
vehicle_age,3814.567149437424,80.38396195411846
mileage_num,3516.2236925672937,486.6380941807866
model,893.888970171078,78.32925138265459
body_type,739.1924014633535,80.8408861794532
make,496.35890656407975,37.900744203127445
condition,470.4625105660578,76.53553988936264
drive_type,336.03200378327165,57.39510478528936
color,317.19103422428236,85.86873497752303
fuel_type,91.34981919297897,36.343728005635086
transmission,33.60142766716508,5.811342732026719
title_status,3.3871618547789692,0.16010147111271886
