feature,importance_mean,importance_std
vehicle_age,4724.50703121195,273.06480061605833
mileage_num,3575.888426020008,187.35548632688594
model,1002.1804243020717,56.977888165331684
body_type,845.4141676627423,107.24454333254306
make,567.3639150643593,95.32043062377151
condition,388.05689298079534,58.281595819298445
drive_type,314.08499729245386,30.09702713848653
color,253.86206775158152,24.60797743742855
fuel_type,181.508430434446,56.60630367935708
transmission,84.40458797850087,17.666713778281036
title_status,3.6597734203837717,0.1879163190401682
