feature,importance_mean,importance_std
vehicle_age,3501.5119751801003,414.0260668959109
mileage_num,2769.373511085684,301.86013763382914
body_type,712.232726489116,71.76088734530457
condition,708.4983631985185,120.29142946783173
model,559.0907897925292,40.17645734423596
make,530.8473059797442,87.76702669844236
drive_type,389.8860468643994,137.4567273855983
fuel_type,172.06605874840344,90.31674895518383
color,41.8703024133737,41.85189641898515
transmission,7.046846876032305,12.04065921501331
title_status,1.4382758620688036,0.39079486127157603
