feature,importance_mean,importance_std
vehicle_age,2282.1158947635986,78.27763389540834
mileage_num,1630.0647720725296,32.1932474679261
condition,781.3322435180474,95.17463723474238
body_type,397.5293150313499,75.88736648298371
make,331.9556129469585,73.79539145800341
model,250.7785531689542,33.09910907671767
fuel_type,109.86497835112641,25.498353208929586
drive_type,106.72661900525308,46.27652022316922
color,90.93199817827426,12.220497088915938
transmission,5.009160142348446,4.022440108760659
title_status,0.17354092526711612,0.1631056039086023
