feature,importance_mean,importance_std
vehicle_age,3630.8298075970874,306.10906727065304
mileage_num,3080.7641810677283,291.7377905133252
condition,729.1186853747231,170.81790064738786
body_type,649.2258586937548,185.5637339236603
model,545.8055792775219,120.26682278527959
make,484.79495525777077,76.35496781790859
fuel_type,185.11608363844462,68.71955577448966
color,146.92002806317123,20.986192258854345
drive_type,69.16581908422867,58.36944831723632
title_status,-0.020306122448346287,0.0
transmission,-3.3807732993194803,6.755908420626024
