feature,importance_mean,importance_std
mileage_num,3189.634790635866,404.7249723033279
vehicle_age,2596.697839626885,134.98803425207677
condition,877.787297620324,121.63709408020824
body_type,502.85803684308485,83.78274287216706
make,318.43791955674385,23.750303958349548
model,318.10807665175287,27.343604240768805
drive_type,296.9436760116017,42.66634217713521
fuel_type,129.355239203961,11.417815259267522
color,116.39392170626107,66.4860546268415
title_status,-0.43467453648117954,0.07071911985012022
transmission,-38.86536780205042,26.140992857192042
