feature,importance_mean,importance_std
vehicle_age,3804.757678376718,329.828366447907
mileage_num,2078.0046691750695,244.35042387351876
make,678.7181357599786,131.29680656910622
condition,508.89565059338236,194.036726146576
body_type,496.16225098441447,114.93206069934106
drive_type,452.74946790774067,123.56853196318319
model,344.64656901113057,31.747586297858007
color,86.35998815885887,83.31257328661856
fuel_type,72.55752684120034,39.89710154189473
transmission,24.353524140565423,16.024366495166454
title_status,0.38324330065579487,2.322619840256382
