feature,importance_mean,importance_std
vehicle_age,3359.4580451314127,380.03931292921555
mileage_num,3325.9190552612063,160.03277064221413
model,1061.7013428444811,85.32518537514245
body_type,738.272151634578,71.47452292386888
make,542.9811909065068,57.68865289474825
condition,402.54519280896454,84.33751229947966
drive_type,340.53094634673636,34.720964992371286
color,199.0279469230696,18.48435715245625
fuel_type,171.32449264473854,40.58187764041208
transmission,28.940305523153437,17.90932655368907
title_status,1.1650086676476348,0.23025457225785448
