feature,importance_mean,importance_std
vehicle_age,1450.27856132756,143.82436698453054
mileage_num,640.2085404040394,90.61995185564447
body_type,506.19906295093676,144.41650278884904
condition,380.0824987373724,84.57942415764244
drive_type,209.64864267676657,24.141291123100302
model,142.8351287878777,48.79135752285449
make,142.04969191919062,38.621555112065984
color,126.4420153318897,11.477043005007548
fuel_type,27.414877525251903,16.36747481725706
title_status,0.0,0.0
transmission,-0.2847828282836417,2.742263370059137
