feature,importance_mean,importance_std
mileage_num,3495.8954881082195,448.28032948088014
vehicle_age,3396.8306727218237,274.83137155197085
model,930.6922032896713,34.72517563160966
body_type,804.5154281662888,152.30649602515808
condition,536.2660468900547,55.02355424371755
make,416.8613116860379,48.58600392622727
drive_type,272.505848125931,90.6254286730721
color,220.4866821920976,33.23794724285663
fuel_type,158.4358254422019,22.050909844284046
transmission,19.574204764106433,11.589050207805549
title_status,0.8944708558723505,0.49620739356600363
