feature,importance_mean,importance_std
vehicle_age,4282.348048531471,180.77599383159554
mileage_num,3472.1754101025535,181.61383563301948
model,1043.023675255372,117.8011879780585
body_type,777.9801755631463,114.7841304027911
make,687.756283181729,55.27701147517277
condition,655.2475130219857,43.43222801784322
drive_type,250.2249433127441,28.03313350665119
color,198.41587671429016,46.88629450142328
fuel_type,133.51650839706335,28.292189238997693
transmission,27.648493067963862,23.739657245698435
title_status,3.2676213387504505,0.7481547333940904
