feature,importance_mean,importance_std
vehicle_age,4445.204573351133,211.8256891248179
mileage_num,3563.8724216742135,239.7228397784496
model,1083.6502584076638,41.60011029699727
body_type,762.9407909807044,54.278883854452616
make,524.7724974385999,34.94756037919853
condition,479.6980768242487,94.72955698136943
color,282.30705117172636,75.63127007993339
drive_type,183.7506677634039,37.74540710873551
fuel_type,133.1293206700122,7.155624145746239
transmission,21.038702537913743,18.59463312140124
title_status,0.0900294670555013,0.2317771909051236
