feature,importance_mean,importance_std
mileage_num,2735.4532866904337,129.01223764363505
vehicle_age,2525.600387116968,169.39452521852093
body_type,730.8981835158302,99.7029307041722
make,447.4927610294113,84.60957462959296
model,446.6667610294109,65.76228949626815
condition,408.2270362978521,22.35476776519465
fuel_type,157.52450735294042,29.59460940126173
drive_type,140.4624676597905,65.82907009193785
color,79.86673266806702,35.67726089680993
title_status,-1.5197794117655576,0.38368934937085475
transmission,-50.675612745098626,5.248789719319766
