feature,importance_mean,importance_std
vehicle_age,2789.645470922278,299.979520554047
mileage_num,2137.367662173874,240.55277079412392
body_type,710.8082418354322,102.82406475346295
condition,562.1672960454307,75.78143232651475
model,511.29611717752306,79.27028047807362
make,464.52173880222654,97.41765081758136
color,145.29345224411682,33.06621959076346
fuel_type,141.2401673052371,36.05346551035637
drive_type,87.9675735267294,35.920754118333655
title_status,-0.059235632183299455,1.0530987254219986
transmission,-36.58292802408268,15.041601236156206
