feature,importance_mean,importance_std
vehicle_age,2286.6799174311927,145.75633145835886
mileage_num,1248.8467431192666,89.19125984328537
condition,728.2564770642202,146.34275851942374
body_type,619.0206697247711,82.75772535054489
model,371.428394495413,30.06914851053841
make,309.5500366972481,46.728196083369
drive_type,105.84388073394511,36.10922132084029
color,97.32190825688103,15.127645651721961
fuel_type,47.56179816513759,11.90496988831732
transmission,14.238394495413013,11.138349700177375
title_status,0.008183486238522164,0.1498064053853651
