feature,importance_mean,importance_std
vehicle_age,3790.604875785536,291.5744448961374
mileage_num,3175.3689620847776,254.17849944243497
model,1180.180451412466,56.05335603433346
body_type,739.0177406873933,41.41121880325738
make,549.9968535455249,92.22681128458272
condition,540.7689308938394,98.78401389946605
drive_type,212.15133120018126,72.44923024829271
fuel_type,177.45449214244655,11.720030645581431
color,109.51360723632497,33.48805503669244
transmission,10.420779637378473,4.943008936781718
title_status,0.5704184100419297,0.5193875803510711
