feature,importance_mean,importance_std
vehicle_age,1227.9371361101344,91.11935479338948
body_type,759.3868026897948,184.9212112157999
mileage_num,459.4116649027337,45.81583389546735
condition,402.810007145276,26.10427059967932
make,299.65712095183716,35.841463304290066
drive_type,218.84331099988012,33.749786170734
color,103.54079198142827,22.837161624055746
fuel_type,33.43178955421863,21.839460411773352
model,31.47432767573482,15.969462261997165
transmission,1.4309476010090294,0.47937988010520616
title_status,0.0,0.0
