feature,importance_mean,importance_std
mileage_num,4424.537332565987,205.21629262925956
vehicle_age,2171.8088161884743,147.1547180664982
body_type,709.2214856995145,104.7171256305201
make,465.473496364466,23.512433042859175
condition,430.9917016198327,98.61380291118732
model,425.19656547364883,284.51246429657107
transmission,211.7832886840566,40.99194398896849
fuel_type,192.14900787856186,66.78802682317325
drive_type,115.41231185041416,128.2641100430055
color,-0.17150211516873243,33.11921887907943
title_status,-2.394785086597403,2.122690593520014
