feature,importance_mean,importance_std
vehicle_age,3181.726522749549,183.49942782124404
mileage_num,2784.4673052897037,136.59127562234346
body_type,800.3336551230977,90.94512027419717
make,456.09602572194615,145.88735720912504
model,404.93869312597633,38.58987223821677
drive_type,302.9130383374235,38.097176588880274
condition,288.8979931064026,55.58161270823346
fuel_type,145.70258163265262,40.831235491563035
color,131.19769659789762,29.37784654897897
title_status,0.45567835558322256,0.5361252608342927
transmission,-28.307945682546595,6.403734435273158
