feature,importance_mean,importance_std
mileage_num,3403.95260450146,261.4582927377581
vehicle_age,3395.7994492690646,356.7572910532683
make,626.5055962351822,34.983715718775535
condition,554.4061445482705,100.15191102651055
body_type,516.7309126973014,87.04902737453308
model,450.76363682762513,39.50377480036057
drive_type,229.8513133995968,48.72817794600635
color,178.46970343734156,17.021968295584248
fuel_type,114.78872345158962,32.13333374171472
transmission,34.201486130167,31.34686118213833
title_status,0.31265343817958635,0.46908086945331207
