feature,importance_mean,importance_std
vehicle_age,3030.4159486973613,267.72147496238614
mileage_num,2963.9208341417225,325.07504130162766
model,1021.0110465403457,39.64097099687298
body_type,731.8597310522148,81.32165609078893
condition,530.0372076393274,63.939129296830345
make,408.5832286672097,21.592247413954762
color,216.41927560242547,53.97375254003631
fuel_type,159.01631814013382,29.73134041844001
drive_type,100.90578594882791,66.92682048106676
transmission,24.92816043386465,7.834182511468851
title_status,-1.4928131818276598,0.4812671613167698
