feature,importance_mean,importance_std
vehicle_age,2339.447437258964,135.76295509069504
mileage_num,1505.4202521055963,142.80603091876733
condition,770.5378850860695,70.95192842993244
body_type,551.2516660257803,87.40778017602737
make,394.8807040701684,42.87574372480632
model,281.7018611180327,76.2547376809357
fuel_type,90.30090692609028,20.023759250005572
color,82.47630147302007,19.492976681730195
drive_type,52.64529483260994,22.197244529556567
title_status,-0.07956251488412817,0.046102392362003364
transmission,-31.580099661441455,5.738465884124534
