feature,importance_mean,importance_std
vehicle_age,4911.93474409687,111.94024175239223
mileage_num,3374.4380622699778,256.2621697595746
model,892.0723854636683,118.44756544102137
body_type,784.8542587491912,211.94473047442662
make,610.9058388568808,91.19060407458822
condition,477.807699501608,73.31086889813997
drive_type,289.6048724189601,41.273410764360385
color,269.18302191400005,15.509936725355171
fuel_type,218.6651941183054,60.17458230421071
transmission,58.36331269212633,23.413364122591503
title_status,5.936619499736935,1.2465590131219517
