feature,importance_mean,importance_std
mileage_num,4029.2381261866785,151.48795614409295
vehicle_age,2288.0507085896547,110.98057563468501
condition,864.7105445431764,63.2546310405078
body_type,653.4447914103437,66.48631775057802
model,550.0292329687857,81.89050162769894
make,304.9183750284798,22.43599238318598
drive_type,149.02701325282905,50.47036660880832
color,118.78724325966432,31.80824066544262
fuel_type,110.44478605604908,17.446286599571046
title_status,0.42068352699916434,0.7189304291616323
transmission,-18.268130781499348,15.130172187948471
