feature,importance_mean,importance_std
vehicle_age,3123.2412252386653,266.3175368112235
mileage_num,3040.210506438504,207.71828449901366
body_type,784.5820590892472,117.69528961122137
model,781.9219362796439,41.25653228809636
make,428.9739591394011,32.307437718319655
condition,425.32264756596686,73.42995028976179
color,143.65714873766282,15.42880552740399
drive_type,131.0416539050093,46.617922211133624
fuel_type,64.35382457663218,17.28618203744
transmission,3.7115541265480716,17.234484520233927
title_status,2.668889005105666,0.10438482365743143
