feature,importance_mean,importance_std
vehicle_age,2087.603900668563,169.71740273251507
mileage_num,985.0991599488689,48.480156612027365
condition,561.95795387247,69.29951199495473
body_type,427.2204012086942,69.91876743631336
make,261.31627799914276,36.79485815910267
model,206.96340776030374,29.08194825364633
drive_type,116.33664940493273,26.241976753493834
color,86.18561240880554,8.61093193020475
fuel_type,69.4251372173001,13.729188839178974
transmission,0.9754818602235901,3.2244886748592765
title_status,-0.11191230087770236,0.1681398976526702
