feature,importance_mean,importance_std
mileage_num,3428.8952234748053,164.2356630514069
vehicle_age,3402.2573696258623,145.4162221422137
model,1142.4724994433104,80.78785373943319
body_type,605.055753588826,44.072884372648495
condition,552.8947351891209,52.397095276072605
make,395.1661872721485,89.14855043785789
drive_type,227.87370066326838,24.699530887728322
color,127.94935272716684,34.26475578886602
fuel_type,109.94299405366345,24.741377864895675
title_status,-0.48139593908563255,0.39403045763761396
transmission,-10.54560200628348,6.181266780534949
