feature,importance_mean,importance_std
vehicle_age,3364.0288281583416,124.97033619786119
mileage_num,2593.0924619728185,289.59089775438406
body_type,635.1799910136899,95.64525106645313
condition,576.7532945292551,77.33768966872218
make,439.0921678854982,38.72881619400828
model,317.7575852361621,18.980303640881413
drive_type,166.17393719033643,24.967668775392504
fuel_type,108.93060047453983,24.035245690169667
color,106.5742828497876,19.220727096072405
title_status,1.1241660649824552,0.1304828014516884
transmission,-13.648216532730839,13.896218965988808
