feature,importance_mean,importance_std
vehicle_age,4088.4301701058175,291.2857806775767
model,1213.8229825396816,104.27448175180052
make,745.0993920634916,176.95524198062026
condition,641.4146626984118,154.69935142840208
mileage_num,505.46954867724764,398.49300657122103
body_type,170.598643518517,99.1162970512083
fuel_type,69.62245000000057,127.01644034465453
transmission,41.715511111110935,13.766626593807795
title_status,-9.380666666666002,0.3183464220694768
color,-26.0019174603176,18.230264849733004
drive_type,-61.03842579365137,179.29117628012207
