feature,importance_mean,importance_std
vehicle_age,4486.637392901109,368.4415085731659
mileage_num,3420.1973126483367,118.49687910072221
model,1038.509248387853,68.95916516931605
body_type,659.8210701228577,88.54165884207501
make,650.2085637808947,74.6014315421988
condition,521.8880653324618,73.19212087188623
fuel_type,224.7126204090523,28.397955719520258
drive_type,217.3921713598107,33.88856114822243
color,216.81798455104462,47.55446552959729
transmission,40.75423318459061,16.954680283818043
title_status,2.3052429842499804,0.5976573876111649
