feature,importance_mean,importance_std
vehicle_age,4913.3083883766185,145.78559200352265
mileage_num,3756.9901834760008,156.99620520149142
model,1180.2927372236743,101.74362707275779
body_type,834.0505775857815,66.88754338875997
make,679.4349834471599,97.54804956813359
condition,555.4750248028175,49.80082841227052
drive_type,296.583724323841,68.79342376568401
color,248.17795285574476,38.9253986586359
fuel_type,192.89059263014616,17.722338764051432
transmission,70.89118229284585,32.379524258675325
title_status,4.3144973206979556,0.46649528832742715
